apogee_id,param_m_h,param_m_h_err,param_alpha_m,param_alpha_m_err,glat
2M06595410-0459468,-0.2073085,0.0313842,0.05601534,0.01578893,-0.399731670989
2M07014414-0517242,-0.240646,0.03117242,0.02515711,0.01621042,-0.1279958021
2M19404010+2320333,-0.229939,0.03190442,0.2304732,0.0163346,0.372045366314
2M19411744+2247095,-0.6409379,0.03204096,0.0288767,0.01704042,-0.0275301921847
2M19412222+2236074,0.01070202,0.02698834,0.03914022,0.01297824,-0.134533287114
2M19412887+2311054,0.390521,0.02422279,0.0308345,0.009931068,0.131783918831
2M19413395+2308449,-0.2327626,0.0289386,0.01970669,0.01318468,0.095543797105
2M19422132+2239529,0.01934542,0.02443893,0.01042571,0.01202582,-0.300872913492
2M19423547+2330093,-0.4875758,0.03123489,0.0368257,0.0172021,0.0680835659577
2M19423799+2423169,-0.1988724,0.02769249,-0.003886295,0.01260447,0.49957772768
2M19430847+2428278,-0.1643212,0.03009501,0.1810167,0.01322282,0.442174139241
2M19431233+2245043,-0.06760059,0.02760374,-6.882474E-07,0.01186856,-0.428038567079
2M22344734+5844379,-0.002278551,0.03022194,0.05644403,0.01287495,0.44117083871
2M22360179+5820390,-0.1246386,0.02628149,0.002663705,0.01317465,0.0139623588155
2M02250874+6029425,-0.1826535,0.02991767,0.05049812,0.01433969,-0.305610780278
2M02255406+6058225,-0.03772352,0.02947212,0.03478393,0.01281948,0.173821345687
2M02290258+6107398,0.2504298,0.02660914,0.03077003,0.01011815,0.455785865928
2M04582604+4215207,-0.1806387,0.03083396,0.06760672,0.01354198,-0.296418644825
2M05325069+3247369,-9999,-1,-9999,-1,-0.263104412349
2M05361485+3228369,-0.3933907,0.03188652,0.1040986,0.01706356,0.167248571844
2M05365791+3149017,-9999,-1,-9999,-1,-0.0596312556005
2M05371842+3142288,-0.02305043,0.03093222,-0.003818334,0.01270987,-0.0569242201824
2M05380026+3111301,-0.2655065,0.03244708,0.06504774,0.01662786,-0.208068379949
2M05573692+2436466,-9999,-1,-9999,-1,0.0936990746815
2M05583506+2446012,-0.3448755,0.03329229,0.05402227,0.0167824,0.361318777748
2M06082683+2000352,-0.05664779,0.02759561,0.006141869,0.01181192,0.00461143670596
2M06092717+1957416,0.06637622,0.02842975,-0.009716502,0.01283901,0.187902840879
2M19250859+1644281,-9999,-1,-9999,-1,0.370036526813
2M17534423-2512466,-9999,-1,-9999,-1,0.363655942356
2M17534727-2547005,-9999,-1,-9999,-1,0.0645662400058
2M17535916-2520443,-9999,-1,-9999,-1,0.24795191014
2M17550659-2514599,-9999,-1,-9999,-1,0.0771758880841
2M17551029-2514256,-9999,-1,-9999,-1,0.0699537834193
2M17552511-2517291,-9999,-1,-9999,-1,-0.00398198733047
2M17555903-2547186,-9999,-1,-9999,-1,-0.364599891566
2M17564164-2524442,-9999,-1,-9999,-1,-0.313838800788
2M17564311-2535504,-9999,-1,-9999,-1,-0.411562739217
2M03573805+5329074,-0.1524662,0.03086504,0.08765443,0.01518931,0.130485958247
2M03593348+5339081,-0.2175225,0.03119041,0.0655564,0.01597643,0.442769872618
2M04001379+5258106,-0.2836668,0.03254033,0.0636526,0.01660597,-0.00933770842884
2M04010590+5255437,-0.2033477,0.02899711,0.04484304,0.01304325,0.0453811952931
2M04023617+5236143,-9999,-1,-9999,-1,-0.0498559372092
2M04033739+5253561,-9999,-1,-9999,-1,0.273585074064
2M04033896+5207301,-9999,-1,-9999,-1,-0.303877726804
2M07325908-1915177,-0.1679473,0.02939648,0.01821587,0.01339593,0.0636502626807
2M07334280-1857022,-9999,-1,-9999,-1,0.361517830215
2M07335864-1925315,0.1346126,0.02817169,0.04222745,0.01108468,0.186011687288
2M07341295-2008148,-9999,-1,-9999,-1,-0.110095169699
2M17461750-2848122,-9999,-1,-9999,-1,-0.0564170107553
2M17464341-2831522,-9999,-1,-9999,-1,0.00406189615947
2M17471762-2834272,-9999,-1,-9999,-1,-0.12534183036
2M17472747-2838460,-9999,-1,-9999,-1,-0.193372329076
2M18251722-1156589,0.4242409,0.02260551,0.02127247,0.009253561,0.270695586556
2M18271743-1122328,0.3813038,0.02292879,-0.02883901,0.009226961,0.104374936886
2M18273594-1049321,0.3378918,0.02242643,-0.03599729,0.009682013,0.293434864643
2M18274975-1104312,-9999,-1,-9999,-1,0.127227150808
2M18291855-1059532,-9999,-1,-9999,-1,-0.15848359781
2M18294260-1040281,-9999,-1,-9999,-1,-0.0955892817975
2M20212485+3722482,-9999,-1,-9999,-1,0.358714549993
2M20213555+3723297,-9999,-1,-9999,-1,0.336182459676
2M20262676+3759064,-9999,-1,-9999,-1,-0.108484956829
2M04073772+5201489,-9999,-1,-9999,-1,0.0333735407179
2M04085466+5144485,-0.2554088,0.03218835,0.08354765,0.01508727,-0.0427555062915
2M04113731+5159339,-0.4098105,0.03315598,0.1294148,0.01714201,0.421893657971
2M18462123-0243557,-9999,-1,-9999,-1,-0.115410164524
2M18474732-0118366,0.4285707,0.02481179,0.02867572,0.01021468,0.214428281368
2M18495543-0134087,-9999,-1,-9999,-1,-0.378547209602
2M05291987+3433290,-0.04168037,0.02878284,0.04740393,0.01212267,0.0945347036141
2M05295353+3437503,0.4307369,0.02483408,0.03804002,0.008917319,0.230872147167
2M05305494+3415554,-0.1651971,0.02956232,0.03887049,0.01302769,0.20602015796
2M05594216+2300170,-0.1076793,0.03040512,0.03957129,0.01325451,-0.295465419016
2M06011967+2317525,-0.2514034,0.03346995,0.07419227,0.01485581,0.174375366377
2M06013148+2344194,-9999,-1,-9999,-1,0.431776382013
2M06014161+2224036,-9999,-1,-9999,-1,-0.196283390033
2M17390628-3046270,-9999,-1,-9999,-1,0.23190250654
2M19111372+1006224,0.4960327,0.02465074,0.01169015,0.008634617,0.254867889589
2M19145704+1055086,-0.02165672,0.0257722,-0.0105513,0.01110425,-0.178865331121
2M18115931-1818273,-9999,-1,-9999,-1,0.0854524125945
2M18124599-1809487,-0.3143191,0.02995161,0.2004423,0.01411223,-0.00737954270839
2M18134926-1822469,0.4583308,0.02164854,-0.0336103,0.009025458,-0.330699363224
2M18170287-1533341,0.312948,0.02665391,-0.01075829,0.01060639,0.335728642233
2M18181920-1512363,-9999,-1,-9999,-1,0.231484583148
2M18081887-2012106,-9999,-1,-9999,-1,-0.0709681525758
2M18085036-2037023,-9999,-1,-9999,-1,-0.379495937519
2M18090171-2013123,-9999,-1,-9999,-1,-0.225773165398
2M18091571-2032361,-9999,-1,-9999,-1,-0.430175543546
2M18092321-2023147,-9999,-1,-9999,-1,-0.380292159936
2M21052832+4734006,0.2212542,0.02671369,0.07033215,0.01027092,0.288467325736
2M21074036+4703491,0.04179762,0.02977544,0.05313145,0.01235925,-0.326043275477
2M21074378+4725558,-9999,-1,-9999,-1,-0.0841945350154
2M21081027+4810168,-0.3234598,0.02904135,0.0159127,0.0139233,0.36099584342
2M06344899+0851072,-9999,-1,-9999,-1,0.369435695681
2M06591674-0257197,0.03763666,0.02840616,0.05935513,0.01186241,0.394953064641
2M06594322-0346006,-0.1127789,0.03077962,0.03830391,0.01314498,0.122121815983
2M07023061-0502338,-0.2208866,0.03077099,0.1209347,0.01466289,0.15667488268
2M19394707+2255193,0.2920894,0.02560638,0.07426171,0.01101376,0.341381869103
2M19395966+2251448,0.2159223,0.02646692,0.04142961,0.01181157,0.269965317417
2M19402732+2300351,-9999,-1,-9999,-1,0.250289869359
2M19420307+2317393,0.04310843,0.03003603,0.007253041,0.01209015,0.0722479742894
2M19423504+2316266,0.5730945,0.02357768,0.001778587,0.00809072,-0.0440084692519
2M19424768+2301520,0.2758058,0.0258182,0.02627261,0.01029503,-0.206732988517
2M19425284+2402533,0.1370942,0.02563179,-0.0004526591,0.01030344,0.28169380195
2M19432866+2321502,0.493149,0.02388831,-0.05474555,0.008440937,-0.177294417374
2M19433551+2440052,0.1679834,0.02612645,0.02700567,0.01109219,0.449750363984
2M19433641+2313517,0.02673835,0.02642753,0.01207277,0.01113611,-0.269204428672
2M22372337+5803331,-0.07186134,0.02993708,0.04159719,0.01265078,-0.322304088503
2M22381162+5852296,0.1754871,0.02617385,0.0994806,0.01150815,0.337203848391
2M02301712+6009234,-0.331558,0.03241083,0.0890085,0.01679313,-0.390248202131
2M02311602+6050065,-0.5031984,0.03267245,0.05108539,0.0162224,0.284390106347
2M02355759+6045136,0.1193692,0.02917803,0.01414206,0.01145755,0.428942511539
2M04585138+4203059,-0.4067296,0.03384529,0.08496136,0.01681454,-0.361600970036
2M04590255+4222352,-0.4451988,0.03583818,0.06717967,0.01945704,-0.133293289464
2M05325901+3219586,-9999,-1,-9999,-1,-0.489789775317
2M05365358+3116177,0.4138762,0.02417413,0.009865574,0.009766351,-0.365724959168
2M05375015+3120529,-0.393858,0.03367747,0.1040106,0.01788149,-0.154777635733
2M05375072+3142377,-0.394235,0.03321963,0.07490779,0.01568856,0.0410535194977
2M05382698+3149379,-0.02500443,0.02890386,0.05527738,0.01350264,0.212022428849
2M05391529+3130302,-0.9129556,0.04253706,0.3255207,0.02785282,0.18676492808
2M05500763+2636466,-0.442625,0.03156359,0.05460688,0.01546475,-0.34774897859
2M05522739+2549333,-0.06228357,0.02963382,0.02926309,0.01416087,-0.30095231103
2M05545217+2445443,-0.2453638,0.03097551,0.08225119,0.01590534,-0.370273201908
2M05550743+2607211,-0.1945807,0.03045496,0.02208058,0.01349294,0.366165437848
2M05555929+2432504,-0.1348576,0.02837619,0.01829146,0.01246655,-0.259172835557
2M05561299+2516133,-0.2571814,0.03036848,0.05797081,0.01551475,0.149369974503
2M05563295+2439181,0.07145204,0.02765964,0.09032337,0.0129519,-0.0948092978587
2M05574871+2443376,0.1126944,0.02849699,-0.003537745,0.01128402,0.189492424469
2M06080681+2029253,-0.3685097,0.03030915,0.02222536,0.01554442,0.169498133576
2M06085925+1855306,-0.2320008,0.0311253,0.02363167,0.01393707,-0.409929133364
2M05593307+2314296,-0.02401085,0.02973332,0.004298149,0.01238521,-0.207791869198
2M17371370-3056161,-9999,-1,-9999,-1,0.484609325812
2M19131469+1055411,0.2426296,0.02582851,-0.04518788,0.009923011,0.196177870831
2M19144610+1111015,-0.4155658,0.0337631,0.2502732,0.01674757,-0.0161716680181
2M19164363+1150410,-9999,-1,-9999,-1,-0.13307465669
2M18125572-1744504,-9999,-1,-9999,-1,0.158460610751
2M18173653-1530368,-9999,-1,-9999,-1,0.240182986922
2M18185182-1556256,-9999,-1,-9999,-1,-0.22957632572
2M18191948-1446354,0.5466643,0.02373308,-0.02993979,0.009431684,0.222891011573
2M18192707-1522065,-1.234017,0.03991178,0.1964367,0.02714356,-0.0837677328477
2M18195087-1551427,0.07524622,0.02596248,0.05615082,0.0117221,-0.40097687941
2M18210515-1451158,0.260424,0.02592805,0.009350449,0.009879646,-0.189161582431
2M18213531-1417094,-9999,-1,-9999,-1,-0.0289446650924
2M18063494-2002187,-9999,-1,-9999,-1,0.3642821705
2M18065217-2005011,-9999,-1,-9999,-1,0.283401604958
2M18065516-2033259,-9999,-1,-9999,-1,0.0424423871089
2M18070736-1953511,-9999,-1,-9999,-1,0.322129860556
2M18082061-2015360,-9999,-1,-9999,-1,-0.104592550774
2M18082240-2004302,-9999,-1,-9999,-1,-0.0209548487233
2M18082928-2003424,-9999,-1,-9999,-1,-0.0380516970549
2M18083365-1951190,-9999,-1,-9999,-1,0.0471463278345
2M18083408-2005355,-9999,-1,-9999,-1,-0.0697195824591
2M18092422-2002057,-9999,-1,-9999,-1,-0.213164430854
2M21073716+4812087,0.1871044,0.02536379,0.09798849,0.01121227,0.449804198494
2M21083893+4819309,0.02358528,0.02898734,0.1067888,0.01267434,0.406749729523
2M06332393+0815165,-0.3666283,0.03010733,0.03247345,0.01437854,-0.216923740063
2M06345898+0833094,-0.6342459,0.03545953,0.2080455,0.0182709,0.268111270071
2M06571388-0251471,-0.2393833,0.02941106,-0.005177962,0.01338642,-0.0176511409492
2M06590905-0408180,-0.1986524,0.03024838,0.03188314,0.01344571,-0.174010110785
2M07000567-0438218,-0.1591278,0.03014882,0.04891082,0.01398804,-0.193824559871
2M07001125-0454348,-0.1823911,0.03102984,0.1025863,0.01491498,-0.296788290052
2M19411363+2236227,0.4340484,0.02549157,0.05624533,0.0097155,-0.103706341488
2M19421958+2238179,0.05462329,0.02589087,0.02640489,0.01148351,-0.308166373577
2M19422862+2401504,-9999,-1,-9999,-1,0.353003646678
2M19430973+2357587,-9999,-1,-9999,-1,0.185238324755
2M19432665+2243128,0.2259618,0.02433011,0.04800336,0.01089996,-0.491166861073
2M22351489+5838528,0.2378764,0.02696889,0.0143919,0.01027509,0.328356775128
2M22363044+5836163,-9999,-1,-9999,-1,0.209276267018
2M02230653+6121252,-0.3918794,0.03140264,0.05384395,0.01501032,0.415008884727
2M02260648+6028540,0.4040408,0.02519039,0.05232211,0.01027614,-0.276048656045
2M02280851+6025185,0.2613672,0.0249609,0.01688847,0.00959406,-0.241391364448
2M02342290+6049383,-0.03714009,0.02929659,0.05517416,0.01309858,0.421725280238
2M02413768+5939419,0.00506719,0.02922299,0.03458846,0.01202792,-0.288201773573
2M05353974+3243250,-0.02872906,0.0302675,0.03909864,0.01266027,0.196511107639
2M05364077+3156122,-9999,-1,-9999,-1,-0.0465000615259
2M05381061+3149495,-0.5178578,0.03477611,0.05998954,0.0171265,0.164773082319
2M05533110+2506597,-0.06440939,0.03135944,0.01024498,0.01306734,-0.455047395645
2M06081864+2021111,-0.2857906,0.02886906,-0.005728245,0.01568291,0.143205971527
2M06093957+2029153,-9999,-1,-9999,-1,0.484827887848
2M06100147+1936558,-0.1315878,0.02979372,-0.002764505,0.01428192,0.138275749258
2M06101833+1924343,-0.1467028,0.02945666,0.06190383,0.01308444,0.0967662432598
2M18301382-1114272,0.2385765,0.02280326,-0.04152229,0.01034139,-0.471254715033
2M03583743+5253232,-0.4974491,0.03198516,0.0663222,0.01592042,-0.227445287487
2M04015072+5222098,-9999,-1,-9999,-1,-0.302359839121
2M04021139+5214594,-0.3015343,0.03105275,0.1696963,0.0167386,-0.357783721673
2M20241806+3734315,-9999,-1,-9999,-1,0.000793620502574
2M04071518+5215532,-0.2317877,0.03155415,0.060943,0.01516082,0.168407084571
2M04093526+5159585,-0.1693118,0.03102073,0.01762364,0.01354034,0.214094653581
2M04104667+5149593,0.3761563,0.02495252,0.08563854,0.01059686,0.216384625985
2M04120815+5158364,-0.2355644,0.03169188,0.05892039,0.01542693,0.464262904692
2M19120370+0944550,0.2548164,0.02393341,-0.05117217,0.01047132,-0.0924624457519
2M19124885+1036184,0.1517217,0.02541093,0.01090501,0.01017414,0.140188819277
2M19144051+1116529,0.3700489,0.02591872,-0.02756466,0.009704458,0.0494333957168
2M19145810+1024337,-9999,-1,-9999,-1,-0.419699239504
2M19171383+1143456,0.3972584,0.02447477,0.01362,0.010427,-0.295873617496
2M18114716-1823424,-0.3792357,0.02840166,0.2252867,0.01514745,0.0855015893899
2M18121062-1756579,-9999,-1,-9999,-1,0.218330062083
2M18121935-1743425,-9999,-1,-9999,-1,0.294118959169
2M18122379-1807581,0.4183073,0.02151254,-0.0406203,0.00932371,0.0844612899396
2M18123465-1913180,0.4823345,0.02411209,0.03626924,0.009526736,-0.47596199137
2M18184820-1454047,-9999,-1,-9999,-1,0.274881303497
2M18464828-0311509,0.3185022,0.02713034,0.02196822,0.009985695,-0.427963344475
2M18465735-0212286,0.4361612,0.02438456,-0.01095941,0.009937203,-0.0100174559555
2M18491822-0122309,0.4493808,0.02214424,-0.02568722,0.009562308,-0.152201867113
2M18493821-0137222,0.01405942,0.02559903,0.1025893,0.01211799,-0.339207723805
2M05281312+3427223,0.3087303,0.02555395,0.02554616,0.009874625,-0.152713057574
2M05303802+3451431,-0.3161529,0.03213825,0.06736362,0.01519878,0.485403097616
2M06005229+2300211,0.04648212,0.02919798,0.01589231,0.01240213,-0.0614284182028
2M06012333+2251211,-9999,-1,-9999,-1,-0.0323123725857
2M17382850-3032382,-9999,-1,-9999,-1,0.469300242903
2M17383664-3057309,-9999,-1,-9999,-1,0.223139903097
2M17385531-3109406,-9999,-1,-9999,-1,0.0586042600519
2M18065306-1953574,-9999,-1,-9999,-1,0.370195999271
2M18071082-2013009,-9999,-1,-9999,-1,0.154775800834
2M18072455-2039326,-9999,-1,-9999,-1,-0.107261077418
2M18073719-2037376,-9999,-1,-9999,-1,-0.134793073369
2M18080357-2012390,-9999,-1,-9999,-1,-0.0224971933414
2M18081096-2035357,-9999,-1,-9999,-1,-0.233448839707
2M18081495-2028463,-9999,-1,-9999,-1,-0.19184210572
2M21043415+4739108,-0.1381768,0.02822407,0.06651292,0.01243261,0.459202488519
2M21072783+4719413,-0.225962,0.02973334,0.06933454,0.01354444,-0.121273854843
2M21074536+4813509,0.2676317,0.02733779,-0.01011965,0.01025575,0.452189536326
2M21080742+4709407,0.2138349,0.02708364,0.06940942,0.01164304,-0.316555314209
2M21083307+4740537,-0.240444,0.03267425,0.1885314,0.01558372,-0.0174803422476
2M21084921+4748053,0.03176865,0.02796323,0.05459747,0.01150153,0.0305466047935
2M06333176+0847411,-0.01433781,0.02983761,0.03945294,0.0123198,0.0608455945155
2M06333809+0824188,-0.4159997,0.03386705,0.03038688,0.01607043,-0.0956543586176
2M06582652-0400112,-0.06661595,0.02957216,0.06773484,0.01250529,-0.269487619308
2M06590383-0431422,-0.3006256,0.03159939,0.02855661,0.01617055,-0.371549731722
2M07005602-0404549,-0.1348391,0.03076028,0.0515214,0.01425758,0.24716745098
2M19400800+2314556,0.1944305,0.02636518,-0.01436676,0.01056674,0.43260548136
2M19405867+2257057,0.2167838,0.02680224,0.01633092,0.01148781,0.116989091316
2M19412751+2246080,0.4699304,0.02350373,0.06454442,0.009770633,-0.0696027802586
2M19425134+2235573,-9999,-1,-9999,-1,-0.433591214464
2M19431472+2239579,0.307909,0.02635996,0.0937932,0.01068683,-0.478346996123
2M19431482+2242108,0.3352421,0.02463986,0.09043186,0.0106544,-0.460294624622
2M19432087+2350132,0.1326246,0.02858719,0.01579935,0.01233814,0.0840683726279
2M19433354+2437371,0.2528479,0.02655195,0.01658018,0.01009154,0.435745186478
2M19433512+2334536,-0.06840527,0.0290459,0.1368732,0.01401611,-0.0902785020914
2M02301938+6027113,0.1544335,0.02543932,0.0885479,0.01127905,-0.113159820238
2M02345448+6019134,0.1442906,0.02638931,0.1686818,0.01203351,-0.0205716519676
2M05331553+3217217,-9999,-1,-9999,-1,-0.464746038906
2M05335796+3324488,-9999,-1,-9999,-1,0.27129669764
2M05343857+3219590,-0.4422552,0.03243422,0.3151547,0.01789009,-0.195468671957
2M05361555+3257145,-9999,-1,-9999,-1,0.426324649588
2M05363948+3147504,-0.09596104,0.0305518,0.01747434,0.01297894,-0.125294488301
2M05364142+3114428,0.01499594,0.0300329,0.05582047,0.0135614,-0.416443391424
2M05375678+3121146,-9999,-1,-9999,-1,-0.131608861376
2M05383781+3142096,-0.4431502,0.03290644,0.05388963,0.01704471,0.17792207044
2M05531478+2510502,-9999,-1,-9999,-1,-0.475586084864
2M05532184+2508002,-9999,-1,-9999,-1,-0.476623998086
2M05533206+2634401,-0.03150587,0.029735,0.008171573,0.01389657,0.289433862999
2M06091021+1930515,-0.1476557,0.03259245,0.02495396,0.01393566,-0.0868106488297
2M18462770-0305225,0.5465901,0.02345509,-0.2019987,0.008145825,-0.302534099683
2M18464780-0201134,-9999,-1,-9999,-1,0.110981392248
2M18474785-0225011,0.4797195,0.02358097,-0.001856722,0.009321753,-0.292464437176
2M18480073-0233094,0.4956279,0.02355809,-0.1115286,0.008343782,-0.402052872639
2M05282463+3527524,0.05765167,0.02876249,0.04822369,0.01162625,0.439271009992
2M06003643+2234402,-0.03445046,0.03004799,0.03582194,0.01249031,-0.326667526334
2M17380473-3041036,-9999,-1,-9999,-1,0.466239435398
2M17385725-3025099,-9999,-1,-9999,-1,0.448465212368
2M17390640-3040223,-0.4254836,0.02880815,0.09589671,0.01582449,0.285550433459
2M19122383+1019079,-9999,-1,-9999,-1,0.0983920016368
2M19142403+1010196,0.3256345,0.02604086,0.05717503,0.01009328,-0.406293038515
2M18114807-1849060,0.1955732,0.02382576,-0.009710095,0.009567484,-0.121240565823
2M18125989-1807053,-9999,-1,-9999,-1,-0.0338946109028
2M18164613-1532367,0.4132151,0.02208414,-0.02344129,0.008931072,0.40243072569
2M18181219-1546078,-9999,-1,-9999,-1,-0.00839586127558
2M18183648-1541026,0.3691408,0.02370809,0.02631179,0.00957244,-0.0540579424812
2M18183840-1449364,0.201162,0.02371876,-0.01587809,0.01011357,0.344917418823
2M18190201-1515230,-9999,-1,-9999,-1,0.0579467847718
2M18212089-1510453,-0.004490558,0.0255119,-0.0112213,0.01095007,-0.397994180904
2M18223615-1448251,0.4338792,0.02306454,-0.01058915,0.00916359,-0.490368772671
2M18071595-1952197,-9999,-1,-9999,-1,0.305089795601
2M18072059-2032282,-9999,-1,-9999,-1,-0.0364050210164
2M18073419-2025311,-9999,-1,-9999,-1,-0.0264212000678
2M18073482-2030339,-9999,-1,-9999,-1,-0.0694851980603
2M18082293-2013068,-9999,-1,-9999,-1,-0.0924349625827
2M18082691-2031315,-9999,-1,-9999,-1,-0.25492935443
2M21060017+4714537,-0.4749903,0.03262701,0.2963815,0.01644606,0.00813207134928
2M21063572+4748563,-0.08840272,0.03023239,0.1489211,0.01460408,0.315541534277
2M21063944+4729309,0.1665391,0.02699749,0.05251348,0.01146771,0.0899285294675
2M21083478+4743176,0.2902986,0.02722372,-0.01777052,0.01012839,0.00609134290635
2M06333463+0934406,-9999,-1,-9999,-1,0.432545475812
2M07010937-0436453,-9999,-1,-9999,-1,0.0536842630456
2M07021738-0422358,-9999,-1,-9999,-1,0.412860786686
2M07032893-0455333,-0.1903262,0.03178157,0.04049597,0.01391607,0.425354703916
2M07033264-0502153,-0.3916447,0.03434214,0.0617057,0.01659457,0.387856473553
2M19395890+2258341,-0.2644181,0.0292801,0.1469396,0.01498405,0.328539401271
2M19402681+2307148,0.04677534,0.02660245,0.2048659,0.01221499,0.306773645671
2M19411325+2305227,0.4505365,0.02311005,0.05311529,0.009402806,0.136657813151
2M19412473+2334129,0.09806184,0.02518279,-0.02463109,0.01034131,0.336308587602
